Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
23,5,642.686,1589.974,1407.984,553.666,2388.102,9051.17,47.498,521.482,2388.086,8131.332,8.42836,393.2,38.806,23.2959
23,6,642.816,1589.574,1407.292,553.654,2388.102,9052.078,47.486,521.434,2388.086,8131.542,8.43772,393,38.794,23.2878
23,7,642.814,1588.65,1405.426,553.6,2388.102,9050.774,47.476,521.36,2388.094,8132.774,8.44436,393,38.83,23.32108
23,8,642.752,1588.416,1405.284,553.494,2388.102,9051.778,47.454,521.464,2388.086,8132.322,8.44624,393,38.83,23.32764
23,9,642.538,1588.276,1405.384,553.484,2388.102,9050.948,47.492,521.592,2388.092,8132.914,8.44534,393.4,38.854,23.31554
23,10,642.458,1588.306,1406.194,553.394,2388.122,9050.462,47.48,521.548,2388.098,8132.26,8.44396,393.4,38.876,23.3346
23,11,642.332,1587.086,1406.788,553.446,2388.118,9051.466,47.466,521.536,2388.092,8131.674,8.44126,393.8,38.912,23.38526
23,12,642.466,1587.53,1407.064,553.538,2388.108,9051.53,47.486,521.718,2388.082,8131.19,8.44504,393.2,38.938,23.34326
23,13,642.392,1586.692,1407.434,553.464,2388.104,9052.516,47.484,521.62,2388.082,8132.364,8.44154,393.4,38.966,23.3407
23,14,642.434,1587.86,1408.262,553.328,2388.09,9053.194,47.462,521.738,2388.074,8131.928,8.44228,393.4,38.942,23.3354
23,15,642.33,1587.368,1407.58,553.386,2388.074,9055.322,47.474,521.632,2388.062,8132.016,8.44074,393.2,38.894,23.30178
23,16,642.56,1589.174,1406.872,553.55,2388.072,9054.232,47.456,521.744,2388.066,8132.802,8.43798,392.6,38.886,23.27186
23,17,642.376,1589.558,1406.748,553.404,2388.08,9054.248,47.458,521.684,2388.078,8132.532,8.42938,393,38.828,23.25164
23,18,642.552,1589.33,1405.78,553.674,2388.09,9053.54,47.446,521.7,2388.078,8131.418,8.43484,393.2,38.804,23.23454
23,19,642.69,1588.776,1406.25,553.71,2388.094,9054.288,47.464,521.488,2388.098,8131.484,8.43468,393,38.818,23.2391
23,20,642.774,1589.056,1407.364,553.892,2388.094,9052.192,47.472,521.486,2388.102,8130.924,8.43754,393.4,38.858,23.25564
23,21,642.702,1587.24,1407.84,553.738,2388.104,9052.726,47.514,521.384,2388.098,8130.02,8.44128,393.6,38.844,23.24104
23,22,642.83,1586.08,1408.512,553.746,2388.092,9054.776,47.544,521.306,2388.098,8129.652,8.43998,393.4,38.84,23.27528
23,23,642.728,1586.552,1408.984,553.488,2388.086,9054.11,47.55,521.32,2388.104,8130.346,8.4379,393.2,38.844,23.29966
23,24,642.722,1586.316,1406.808,553.572,2388.086,9052.664,47.518,521.564,2388.092,8130.866,8.4423,393,38.848,23.32698
23,25,642.718,1585.516,1406.18,553.588,2388.088,9054.336,47.514,521.488,2388.098,8132.658,8.44386,393,38.812,23.33616
23,26,642.692,1587.234,1405.33,553.754,2388.08,9052.874,47.524,521.512,2388.104,8133.206,8.44312,393.2,38.848,23.34622
23,27,642.63,1586.356,1405.894,553.896,2388.086,9051.832,47.472,521.664,2388.102,8133.518,8.44092,392.8,38.856,23.34612
23,28,642.622,1588.304,1405.486,553.944,2388.092,9053.08,47.414,521.652,2388.106,8133.722,8.44478,392.4,38.86,23.3485
23,29,642.61,1590.206,1405.422,554.064,2388.086,9053.728,47.446,521.52,2388.098,8132.676,8.42946,392.8,38.846,23.33834
23,30,642.562,1591.766,1404.062,553.916,2388.084,9052.934,47.456,521.714,2388.09,8132.834,8.41846,392.4,38.848,23.31254
23,31,642.488,1591.434,1404.01,553.762,2388.086,9053.314,47.452,521.578,2388.08,8132.782,8.41324,392.2,38.846,23.30142
