Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
92,5,642.32,1583.422,1403.486,554.162,2388.046,9054.98,47.41,522.052,2388.054,8136.84,8.39832,392.2,38.854,23.35594
92,6,642.358,1582.364,1405.278,554.268,2388.03,9054.506,47.386,522.056,2388.04,8136.092,8.39918,392.6,38.876,23.37216
92,7,642.37,1584.874,1406.752,554.416,2388.026,9054.88,47.394,522.056,2388.024,8135.522,8.40548,392.6,38.876,23.37638
92,8,642.346,1585.368,1405.032,554.412,2388.036,9055.198,47.396,521.998,2388.032,8135.248,8.4206,392.4,38.916,23.3857
92,9,642.366,1587.01,1404.136,554.392,2388.03,9056.698,47.35,522.078,2388.028,8136.326,8.41884,392.4,38.95,23.3801
92,10,642.396,1586.958,1404.024,554.372,2388.044,9054.972,47.282,521.996,2388.034,8136.432,8.41666,392.6,38.95,23.40842
92,11,642.372,1587.282,1402.226,554.316,2388.044,9055.468,47.266,522.012,2388.04,8137.418,8.41738,392,38.96,23.38266
92,12,642.3,1586.412,1402.462,554.15,2388.052,9056.43,47.27,522.174,2388.056,8138.684,8.41872,391.6,38.99,23.37518
92,13,642.202,1585.646,1402.892,553.94,2388.042,9056.928,47.298,522.038,2388.05,8139.198,8.41252,391.4,39,23.37756
92,14,642.066,1584.728,1403.382,554.018,2388.056,9056.702,47.324,522.006,2388.048,8137.92,8.4208,391.4,39.004,23.37872
92,15,642.17,1584.622,1403.618,554.042,2388.058,9056.868,47.374,522.034,2388.044,8137.898,8.4185,391.6,39.012,23.3757
92,16,642.236,1583.188,1404.118,554.188,2388.058,9055.654,47.378,522.062,2388.04,8136.866,8.42224,391.8,38.99,23.36388
92,17,642.254,1583.49,1404.02,554.28,2388.058,9054.208,47.332,521.956,2388.036,8136.914,8.42158,392,38.992,23.37028
92,18,642.306,1583.76,1404.57,554.28,2388.062,9052.016,47.304,522.08,2388.032,8137.104,8.4259,392,38.96,23.36016
92,19,642.44,1583.324,1403.026,554.302,2388.062,9050.922,47.29,522.138,2388.048,8136.726,8.41278,391.8,38.946,23.347
92,20,642.3,1584.23,1403.01,554.164,2388.048,9051.262,47.268,522.154,2388.056,8137.27,8.4165,391.2,38.964,23.348
