Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
61,5,641.926,1582.728,1396.702,554.862,2387.982,9063.244,47.242,522.372,2388.01,8144.924,8.39256,391.2,39.112,23.4347
61,6,642.002,1583.464,1396.124,554.908,2387.98,9063.012,47.272,522.414,2387.996,8144.948,8.40106,391.2,39.056,23.42646
61,7,642.09,1586.434,1396.784,554.868,2387.982,9061.462,47.196,522.474,2387.992,8144.778,8.39416,391.2,39.09,23.41978
61,8,642.126,1586.512,1395.322,554.644,2387.972,9060.238,47.186,522.444,2387.978,8143.446,8.40586,391.2,39.086,23.44244
61,9,642.074,1586.188,1394.788,554.64,2387.978,9062.608,47.194,522.504,2387.986,8142.566,8.4007,391.4,39.088,23.4156
61,10,642.05,1585.348,1393.97,554.614,2387.972,9061.464,47.116,522.582,2387.958,8142.582,8.39404,391,39.116,23.45464
61,11,642.006,1583.204,1394.866,554.438,2387.972,9060.27,47.058,522.668,2387.976,8142.732,8.38758,391.2,39.11,23.44582
61,12,642.07,1582.094,1393.87,554.446,2387.976,9060.36,47.074,522.602,2387.984,8142.126,8.3855,391.4,39.094,23.44056
61,13,642.13,1582.052,1395.874,554.414,2387.988,9060.444,47.114,522.58,2387.998,8143.28,8.38706,391.4,39.08,23.4344
61,14,642.174,1583.154,1397.164,554.508,2387.982,9060.12,47.092,522.51,2387.982,8143.834,8.3869,391.4,39.116,23.45368
61,15,642.174,1584.304,1398.352,554.538,2387.986,9059.858,47.154,522.334,2387.998,8142.938,8.38194,391.6,39.094,23.43628
61,16,642.142,1585.626,1397.748,554.52,2387.998,9061.626,47.176,522.316,2387.982,8143.626,8.38726,391.4,39.11,23.45446
61,17,642.138,1585.448,1398.022,554.464,2387.986,9062.904,47.2,522.42,2387.986,8143.982,8.39302,391,39.122,23.46178
61,18,642.196,1583.57,1397.872,554.746,2387.986,9062.694,47.126,522.516,2387.978,8145.504,8.38382,390.4,39.122,23.44668
61,19,642.152,1582.412,1396.908,554.736,2387.988,9062.704,47.1,522.586,2387.986,8145.296,8.3866,390.2,39.098,23.43136
61,20,642.146,1582.654,1395.802,554.802,2388.008,9062.486,47.088,522.602,2387.984,8145.134,8.39832,390,39.094,23.39924
61,21,642.186,1582.908,1394.956,554.83,2388.016,9060.812,47.052,522.46,2387.994,8144.828,8.3886,390,39.122,23.39292
61,22,642.22,1581.904,1394.65,554.972,2388.014,9059.712,47.028,522.424,2388,8144.914,8.37948,390,39.082,23.376
61,23,642.062,1582.88,1396.09,554.866,2388.02,9060.714,47.106,522.528,2387.998,8143.404,8.3809,390.2,39.054,23.39174
61,24,642.084,1581.972,1396.52,554.782,2388.018,9061.114,47.128,522.596,2387.99,8144.744,8.38358,390.2,39.054,23.41006
61,25,642.06,1580.304,1397.396,554.936,2387.994,9062.602,47.14,522.782,2387.994,8144.91,8.3798,390.6,39.07,23.41866
61,26,642.09,1580.344,1398.522,554.858,2387.984,9063.62,47.174,522.762,2387.99,8144.604,8.38852,390.8,39.05,23.4224
61,27,642,1580.334,1398.728,554.698,2388.002,9065.474,47.18,522.652,2387.986,8145.01,8.3957,391.2,39.094,23.44424
