Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
93,5,642.15,1582.928,1395.31,554.28,2388.056,9061.69,47.178,522.18,2388.004,8142.042,8.41234,391.6,38.986,23.37806
93,6,642.078,1584.096,1394.366,554.154,2388.04,9062.84,47.258,522.304,2387.994,8142.564,8.40992,391.8,38.96,23.35902
93,7,642.1,1585.926,1395.236,554.14,2388.054,9061.36,47.3,522.434,2387.998,8142.892,8.4026,392,38.972,23.37074
93,8,642.112,1584.73,1397.392,554.18,2388.052,9061.848,47.302,522.504,2387.996,8142.7,8.40252,391.6,38.982,23.38204
93,9,642.198,1585.97,1399.182,554.296,2388.036,9061.16,47.328,522.502,2387.998,8142.142,8.41314,392.6,38.992,23.35996
93,10,642.066,1586.318,1400.004,554.178,2388.026,9061.36,47.358,522.528,2388.016,8142.772,8.41092,392.6,38.988,23.37668
93,11,642.062,1586.366,1399.772,554.282,2388.034,9060.8,47.316,522.3,2388.024,8141.974,8.4133,392.4,39.002,23.38404
93,12,642.004,1586.138,1399.158,554.414,2388.02,9061.568,47.306,522.282,2388.012,8142.66,8.4261,392.2,38.982,23.37644
93,13,642.034,1588.072,1398.388,554.47,2388.006,9060.416,47.274,522.236,2388.02,8142.772,8.4183,392.4,39.008,23.36142
93,14,642.13,1585.57,1398.994,554.494,2388.008,9061.526,47.296,522.186,2388.024,8143.066,8.41686,391.6,39,23.3586
93,15,642.078,1586.95,1398.774,554.61,2388.01,9060.392,47.268,522.13,2388.01,8143.71,8.4151,391.2,39.022,23.34964
93,16,642.05,1586.46,1399.442,554.576,2388.018,9058.296,47.242,522.086,2388.014,8143.638,8.41128,391.4,39.018,23.35144
93,17,642.154,1584.93,1400.298,554.472,2388.016,9059.176,47.26,522.018,2388.026,8143.518,8.40278,391.2,39.042,23.34966
93,18,642.164,1582.446,1402.248,554.474,2388.02,9059.082,47.274,521.934,2388.03,8143.712,8.41368,391.2,38.98,23.37102
93,19,642.092,1584.808,1400.3,554.306,2388.036,9058.402,47.236,522.006,2388.03,8143.238,8.40652,391.4,38.978,23.36322
93,20,642.152,1583.954,1400.836,554.22,2388.04,9059.492,47.26,522.03,2388.034,8141.888,8.41352,391.8,38.948,23.3662
93,21,642.184,1584.434,1401.758,554.22,2388.034,9060.98,47.318,522.2,2388.03,8143.114,8.41168,391.6,38.962,23.3895
93,22,642.098,1585.544,1401.454,554.29,2388.036,9061.18,47.312,522.188,2388.016,8143.112,8.4131,391.8,38.938,23.36588
93,23,642.162,1588.246,1401.008,554.17,2388.036,9062.184,47.31,522.322,2388.024,8144.022,8.41148,391.6,38.986,23.34282
93,24,642.202,1585.934,1400.99,554.29,2388.032,9062.172,47.33,522.322,2388.024,8143.752,8.42032,391.2,38.942,23.38148
93,25,642.264,1584.58,1401.212,554.21,2388.026,9063.4,47.352,522.274,2388.034,8142.62,8.42754,391.2,38.974,23.39392
93,26,642.246,1584.52,1399.68,554.312,2388.018,9061.23,47.272,522.288,2388.034,8141.796,8.42876,391.2,38.964,23.36024
93,27,642.314,1584.326,1400.156,554.35,2388.012,9060.762,47.25,522.344,2388.038,8141.57,8.42322,391.2,38.966,23.37538
93,28,642.246,1584.034,1399.112,554.436,2388.02,9061.592,47.228,522.194,2388.024,8141.588,8.42568,391.2,38.946,23.37154
93,29,642.1,1584.402,1400.404,554.334,2388.018,9062.048,47.198,522.08,2388.044,8143.63,8.4161,391.2,39.002,23.34724
93,30,642.156,1585.82,1400.47,554.396,2388.022,9060.526,47.166,522.066,2388.034,8144.662,8.4091,391.2,38.994,23.34128
93,31,642.234,1585.408,1401.92,554.242,2388.028,9062.406,47.164,521.994,2388.034,8144.91,8.41298,391.4,39.016,23.39672
93,32,642.214,1586.28,1402.806,554.17,2388.046,9062.944,47.164,522.086,2388.032,8144.352,8.41652,391.2,39.044,23.38416
