Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
28,5,642.316,1584.52,1394.344,554.764,2387.984,9063.306,47.126,522.586,2387.99,8143.072,8.38864,392,39.104,23.44382
28,6,642.302,1586.046,1396.61,554.606,2387.988,9061.846,47.12,522.536,2387.99,8143.502,8.38302,392,39.07,23.46878
28,7,642.23,1585.66,1398.358,554.486,2387.986,9062.452,47.098,522.536,2387.998,8142.874,8.39128,392,39.048,23.4778
28,8,642.246,1586.856,1398.308,554.504,2387.984,9060.134,47.098,522.644,2387.984,8143.726,8.39128,392,39.044,23.4888
28,9,642.168,1585.258,1399.662,554.488,2387.992,9058.696,47.116,522.596,2387.966,8143.752,8.3907,391.8,39.014,23.50328
28,10,642.092,1585.732,1399.76,554.55,2387.992,9059.778,47.116,522.36,2387.98,8144.962,8.39352,391.2,39.024,23.49384
28,11,642.14,1584.926,1398.232,554.66,2387.996,9059.842,47.098,522.354,2387.988,8144.576,8.40228,391.2,39.03,23.46498
28,12,642.132,1586.236,1398.134,554.642,2387.996,9060.562,47.15,522.254,2387.976,8145.314,8.39274,391.2,39.01,23.47058
28,13,642.006,1584.946,1398.394,554.724,2387.998,9062.89,47.112,522.194,2387.99,8146.352,8.3916,391.4,38.988,23.434
28,14,641.962,1585.056,1398.316,554.726,2387.998,9061.494,47.122,522.166,2388,8145.416,8.3924,391.2,39.022,23.42136
28,15,641.87,1585.628,1398.032,554.766,2388.012,9058.112,47.138,522.29,2387.992,8144.764,8.3885,391.2,39.012,23.43892
28,16,641.78,1584.544,1397.662,554.864,2388.018,9058.25,47.19,522.266,2387.976,8144.5,8.3844,391.4,38.994,23.43846
28,17,641.754,1583.208,1397.45,554.928,2388.02,9058.836,47.168,522.312,2387.982,8143.028,8.38124,391.6,39.012,23.41804
28,18,641.862,1584.48,1397.252,554.948,2388.014,9059.026,47.212,522.26,2387.992,8142.288,8.39362,391.6,39.044,23.43436
28,19,641.854,1583.398,1396.912,555.026,2388.008,9062.126,47.228,522.204,2387.992,8142.844,8.39514,391.4,39.032,23.45084
28,20,642.02,1584.488,1397.574,555.04,2387.992,9066.41,47.234,522.192,2387.992,8144.398,8.39346,391.2,39.034,23.45378
28,21,642.008,1584.738,1398.062,554.904,2387.996,9068.192,47.236,522.26,2388.002,8144.158,8.40024,391.2,39.072,23.45772
28,22,642.024,1585.422,1397.768,554.854,2387.986,9067.59,47.262,522.204,2388.012,8145.86,8.40132,390.8,39.06,23.44102
28,23,642.048,1585.906,1396.332,554.734,2387.988,9068.202,47.25,522.356,2387.988,8146.186,8.38716,390.4,39.002,23.44196
28,24,642.068,1587.226,1395.918,554.56,2387.998,9066.858,47.228,522.532,2387.99,8147.182,8.38432,390.6,39.012,23.4366
28,25,641.99,1586.35,1394.792,554.354,2388.004,9063.268,47.234,522.536,2387.99,8144.808,8.38876,390.8,39.032,23.42612
28,26,642.084,1586.352,1395.378,554.39,2387.992,9060.286,47.19,522.446,2387.986,8143.792,8.3871,390.6,39.006,23.44736
28,27,642.088,1585.02,1395.19,554.264,2388.012,9061.792,47.192,522.54,2387.978,8144.148,8.39336,390.8,38.992,23.49224
28,28,641.902,1582.162,1397.374,554.452,2388.01,9060.5,47.17,522.504,2387.992,8144.398,8.40062,391.4,39.048,23.5054
28,29,641.892,1581.194,1397.112,554.518,2388,9059.95,47.206,522.402,2388.002,8144.886,8.40616,391.2,39.024,23.50716
28,30,641.874,1582.726,1398.176,554.632,2387.994,9061.554,47.194,522.464,2388.004,8146.644,8.41224,391.2,39.014,23.47456
28,31,641.938,1582.644,1397.58,554.496,2387.984,9062.352,47.21,522.474,2388.008,8148.326,8.40856,391.6,39.024,23.469
28,32,641.934,1582.424,1397.938,554.558,2387.972,9060.652,47.188,522.32,2388.002,8148.458,8.39892,391.8,39.052,23.44382
28,33,642.092,1582.832,1397.872,554.48,2387.984,9060.684,47.216,522.346,2388.002,8148.174,8.38936,391.2,39.022,23.39938
28,34,642.228,1585.414,1398.25,554.45,2387.996,9063.22,47.172,522.31,2387.978,8148.828,8.38836,391.2,39.01,23.37882
28,35,642.274,1585.244,1397.02,554.46,2387.996,9064.378,47.182,522.268,2387.964,8147.832,8.3867,391.4,38.998,23.40998
28,36,642.038,1583.52,1397.352,554.506,2388,9062.898,47.198,522.294,2387.968,8146.694,8.39228,391.4,38.978,23.39896
28,37,642.014,1584.432,1396.132,554.692,2388.018,9064.176,47.2,522.328,2387.978,8146.424,8.39474,391.2,38.982,23.38912
28,38,641.926,1585.194,1395.984,554.554,2388.022,9065.08,47.158,522.304,2387.972,8145.888,8.4038,391.4,39.016,23.43006
28,39,641.846,1584.676,1394.16,554.47,2388.014,9064.888,47.184,522.244,2387.984,8143.98,8.4047,392,39.086,23.43894
28,40,641.822,1584.012,1396.94,554.49,2388.022,9064.522,47.16,522.154,2387.992,8144.894,8.40132,392,39.124,23.4105
28,41,641.892,1584.228,1396.534,554.574,2388.022,9066.814,47.152,522.182,2387.984,8146.004,8.38706,391.6,39.18,23.43168
28,42,641.986,1584.856,1397.204,554.386,2388.012,9065.466,47.148,522.294,2387.978,8146.2,8.38314,391.8,39.18,23.42928
28,43,642.07,1585.384,1396.664,554.406,2387.996,9064.85,47.16,522.296,2387.98,8146.25,8.37936,392,39.136,23.4053
28,44,642.078,1584.156,1399.03,554.528,2387.994,9064.802,47.122,522.36,2387.988,8146.776,8.37814,391.8,39.124,23.42022
28,45,642.05,1582.856,1396.802,554.64,2387.984,9065.254,47.152,522.44,2387.998,8147.154,8.3837,391.2,39.096,23.42598
28,46,642.146,1584.584,1398.69,554.62,2387.99,9067.294,47.138,522.374,2387.998,8146.474,8.39214,391,39.054,23.41854
28,47,642.142,1584.328,1398.452,554.44,2387.998,9068.8,47.15,522.384,2387.998,8146.816,8.40194,390.8,39.066,23.4396
28,48,642.132,1582.774,1397.24,554.444,2387.996,9068.27,47.146,522.382,2388.002,8146.318,8.4087,390.6,39.092,23.4427
28,49,642.096,1582.426,1396.494,554.372,2388.004,9068.286,47.176,522.33,2387.994,8145.514,8.40762,390.4,39.076,23.42312
