Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
87,5,642.54,1588.11,1403.612,553.724,2388.038,9062.03,47.356,522.01,2388.036,8143.876,8.43438,393.2,38.928,23.32242
87,6,642.382,1586.63,1403.42,553.646,2388.052,9063.802,47.368,521.978,2388.044,8144.168,8.4322,392.2,38.958,23.3237
87,7,642.404,1587.654,1401.292,553.63,2388.06,9062.996,47.36,521.962,2388.056,8144.81,8.42502,391.8,38.954,23.31078
87,8,642.31,1588.246,1401.49,553.574,2388.066,9062.728,47.378,521.856,2388.06,8145.332,8.4213,391.6,38.94,23.32106
87,9,642.396,1588.612,1403.812,553.736,2388.072,9062.874,47.414,521.856,2388.06,8144.34,8.41808,391.8,38.946,23.33084
87,10,642.352,1589.698,1402.426,553.922,2388.07,9062.698,47.412,521.884,2388.056,8144.656,8.42082,392,38.918,23.32618
87,11,642.492,1587.882,1403.538,553.89,2388.064,9060.81,47.39,521.858,2388.062,8144.34,8.42644,392.4,38.924,23.32624
87,12,642.518,1586.314,1404.952,553.846,2388.064,9061.542,47.366,521.888,2388.052,8143.898,8.42876,392.8,38.922,23.3339
87,13,642.474,1585.65,1406.364,553.792,2388.064,9062.088,47.37,521.868,2388.052,8144.988,8.43832,393,38.912,23.35692
87,14,642.34,1585.696,1404.934,553.714,2388.064,9062.828,47.398,521.952,2388.058,8145.36,8.43588,393,38.96,23.37108
87,15,642.468,1584.436,1405.93,553.538,2388.064,9063.64,47.42,521.826,2388.06,8143.954,8.44058,393,38.958,23.37654
87,16,642.428,1585.838,1404.536,553.426,2388.074,9064.032,47.46,521.872,2388.06,8143.936,8.44104,393,38.892,23.35708
87,17,642.428,1586.75,1403.988,553.456,2388.068,9064.092,47.48,521.738,2388.062,8144.482,8.44452,393,38.882,23.33838
87,18,642.486,1587.538,1402.94,553.49,2388.076,9064.524,47.468,521.874,2388.052,8143.19,8.4368,393.2,38.882,23.31472
87,19,642.648,1586.446,1404.654,553.5,2388.082,9065.648,47.454,521.766,2388.048,8142.414,8.44178,393.2,38.814,23.27822
87,20,642.516,1587.254,1405.064,553.576,2388.088,9065.188,47.496,521.758,2388.044,8143.188,8.4499,393.2,38.802,23.24826
87,21,642.498,1587.676,1405.084,553.692,2388.078,9065.442,47.47,521.72,2388.044,8142.43,8.4395,393,38.832,23.23748
87,22,642.502,1587.278,1404.928,553.67,2388.086,9065.592,47.464,521.886,2388.044,8141.87,8.43898,393,38.836,23.25412
87,23,642.47,1586.298,1405.028,553.748,2388.07,9064.018,47.474,521.828,2388.064,8141.672,8.44048,392.6,38.818,23.2739
87,24,642.47,1587.666,1402.92,553.794,2388.068,9062.292,47.448,521.792,2388.062,8143.052,8.4326,392.2,38.816,23.26916
87,25,642.488,1589.44,1403.35,553.688,2388.058,9061.784,47.402,521.85,2388.062,8143.432,8.4218,392.2,38.83,23.28812
87,26,642.542,1589.898,1403.476,553.814,2388.05,9060.47,47.416,521.918,2388.058,8144.624,8.4235,392.2,38.842,23.31644
87,27,642.618,1589.37,1403.464,553.916,2388.052,9059.34,47.432,521.784,2388.05,8144.712,8.4154,392,38.84,23.31822
87,28,642.678,1588.91,1404.656,553.848,2388.064,9059.61,47.402,521.732,2388.03,8145.284,8.40986,392,38.89,23.30336
87,29,642.562,1588.822,1405.284,553.878,2388.062,9059.526,47.428,521.772,2388.022,8145.182,8.41062,392.6,38.918,23.30512
87,30,642.656,1586.432,1403.83,553.944,2388.07,9059.384,47.454,521.782,2388.04,8145.27,8.40892,392.6,38.922,23.31982
87,31,642.604,1587.02,1405.404,553.738,2388.062,9060.71,47.462,521.656,2388.04,8145,8.41096,393,38.884,23.31858
87,32,642.578,1586.376,1405.818,553.946,2388.056,9061.692,47.466,521.73,2388.056,8144.738,8.41298,393,38.904,23.32522
87,33,642.608,1585.98,1404.292,553.892,2388.052,9061.45,47.496,521.826,2388.07,8142.96,8.41666,392.8,38.902,23.32646
87,34,642.65,1584.01,1406.09,553.92,2388.044,9062.846,47.496,521.866,2388.086,8141.7,8.41714,392.4,38.878,23.34582
87,35,642.558,1583.628,1407.448,553.87,2388.05,9063.898,47.454,521.924,2388.084,8142.038,8.41778,392.2,38.886,23.34704
87,36,642.61,1583.762,1405.774,553.94,2388.064,9066.476,47.45,522.054,2388.086,8142.476,8.41918,391.6,38.922,23.35126
87,37,642.522,1585.138,1406.618,553.686,2388.056,9064.636,47.432,522.03,2388.082,8143.062,8.42488,391.6,38.932,23.35086
87,38,642.494,1588.6,1406.328,553.738,2388.054,9064.986,47.432,522.068,2388.078,8144.296,8.43178,392.2,38.914,23.34858
87,39,642.51,1591.004,1405,553.538,2388.058,9062.008,47.468,522.084,2388.076,8144.21,8.43338,392,38.942,23.34002
87,40,642.558,1591.384,1406.138,553.718,2388.056,9062.586,47.486,521.936,2388.07,8144.54,8.42912,392.2,38.946,23.34296
87,41,642.58,1588.678,1406.59,553.722,2388.058,9060.02,47.478,521.952,2388.074,8143.322,8.42754,392.6,38.932,23.33726
87,42,642.61,1589.102,1405.116,553.536,2388.054,9061.82,47.5,521.916,2388.076,8142.406,8.41592,392.6,38.912,23.32036
87,43,642.588,1587.78,1407.536,553.264,2388.066,9062.37,47.506,521.802,2388.082,8141.958,8.41212,392.4,38.904,23.31392
87,44,642.58,1586.682,1406.974,553.542,2388.062,9064.222,47.482,521.72,2388.074,8142.406,8.41352,393.2,38.876,23.3193
87,45,642.57,1587.302,1404.958,553.504,2388.066,9062.56,47.464,521.866,2388.084,8140.194,8.417,393,38.852,23.2969
87,46,642.552,1587.996,1405.702,553.562,2388.068,9061.954,47.452,521.784,2388.086,8140.862,8.41196,392.8,38.866,23.30758
87,47,642.454,1588.18,1406.374,553.682,2388.074,9062.894,47.45,521.92,2388.078,8141.718,8.41702,393.2,38.808,23.33422
87,48,642.394,1588.328,1404.36,553.95,2388.066,9064.616,47.458,522,2388.074,8142.722,8.41846,393,38.764,23.33272
87,49,642.424,1588.66,1403.13,553.784,2388.072,9063.574,47.438,522.016,2388.076,8141.896,8.4242,392.6,38.758,23.31302
87,50,642.412,1588.668,1404.946,553.82,2388.074,9065.192,47.44,521.932,2388.064,8143.118,8.43226,392.8,38.778,23.31698
87,51,642.45,1589.882,1404.782,553.708,2388.072,9065.358,47.472,521.836,2388.058,8142.58,8.44498,393,38.812,23.30096
87,52,642.508,1590.478,1405.994,553.692,2388.082,9064.7,47.476,521.69,2388.062,8141.68,8.45416,392.4,38.876,23.2736
87,53,642.526,1590.44,1406.13,553.624,2388.076,9061.794,47.468,521.556,2388.056,8140.682,8.44838,392.6,38.934,23.296
87,54,642.452,1590.134,1409.794,553.658,2388.088,9065.04,47.44,521.55,2388.06,8140.954,8.4474,392.4,38.934,23.32374
87,55,642.534,1589.322,1408.652,553.524,2388.084,9064.114,47.442,521.584,2388.058,8141.002,8.44038,392.2,38.928,23.33486
87,56,642.476,1588.12,1409.036,553.48,2388.078,9065.266,47.424,521.708,2388.062,8140.862,8.42882,391.8,38.852,23.34754
87,57,642.44,1586.844,1408.752,553.472,2388.086,9064.404,47.462,521.726,2388.078,8141.43,8.42832,391.8,38.826,23.35794
87,58,642.458,1585.838,1409.858,553.434,2388.096,9064.618,47.482,521.796,2388.092,8141.662,8.43484,391.6,38.814,23.33364
87,59,642.502,1586.83,1409.2,553.344,2388.082,9063.258,47.488,521.736,2388.09,8142.184,8.43492,392,38.788,23.3257
87,60,642.492,1586.668,1409.722,553.362,2388.08,9063.746,47.506,521.65,2388.09,8141.82,8.43208,392.2,38.782,23.31266
87,61,642.502,1588.372,1409.564,553.324,2388.084,9063.684,47.512,521.5,2388.084,8143.232,8.43794,392.4,38.822,23.31848
87,62,642.594,1589.326,1408.974,553.43,2388.072,9064.312,47.496,521.466,2388.074,8143.57,8.43348,392.4,38.842,23.30284
87,63,642.706,1590.706,1407.594,553.336,2388.062,9065.312,47.476,521.55,2388.076,8143.31,8.43802,393,38.838,23.28734
87,64,642.714,1589.18,1406.412,553.388,2388.068,9065.262,47.536,521.448,2388.082,8143.188,8.43778,393.4,38.89,23.29384
87,65,642.68,1590.236,1405.326,553.376,2388.072,9065.756,47.556,521.54,2388.086,8144.168,8.44276,393,38.884,23.28206
87,66,642.708,1590.122,1405.726,553.51,2388.074,9064.334,47.59,521.596,2388.084,8142.522,8.44832,392.8,38.89,23.26508
87,67,642.61,1589.31,1405.974,553.498,2388.082,9065.158,47.596,521.63,2388.08,8142.246,8.4512,393.2,38.844,23.28992
87,68,642.502,1589.276,1406.37,553.65,2388.09,9065.536,47.594,521.496,2388.072,8141.782,8.44128,393,38.798,23.30592
87,69,642.528,1590.858,1406.05,553.614,2388.098,9064.638,47.536,521.556,2388.058,8141.772,8.4373,392.4,38.806,23.3058
87,70,642.392,1590.026,1406.446,553.73,2388.098,9064.62,47.536,521.522,2388.052,8140.466,8.42688,393.2,38.786,23.31258
87,71,642.35,1590.048,1405.996,553.64,2388.096,9066.238,47.496,521.47,2388.056,8141.89,8.42418,393.6,38.748,23.31182
87,72,642.402,1589.658,1404.634,553.452,2388.086,9064.626,47.444,521.388,2388.056,8142.74,8.4254,393.4,38.804,23.30452
87,73,642.434,1589.278,1406.582,553.412,2388.09,9064.814,47.48,521.344,2388.056,8144.002,8.42862,393.2,38.882,23.30918
87,74,642.422,1589.954,1406.686,553.596,2388.082,9065.716,47.49,521.398,2388.066,8144.164,8.42594,393,38.898,23.2923
87,75,642.572,1591.432,1407.32,553.678,2388.074,9063.844,47.514,521.292,2388.066,8144.386,8.42812,392.6,38.95,23.30896
87,76,642.558,1591.462,1407.254,553.674,2388.076,9061.944,47.536,521.25,2388.076,8142.848,8.42716,392.6,38.984,23.31216
87,77,642.546,1590.882,1408.884,553.778,2388.088,9062.026,47.536,521.298,2388.076,8140.906,8.43214,393,38.96,23.31792
87,78,642.614,1590.902,1406.95,553.694,2388.086,9060.942,47.492,521.438,2388.076,8139.336,8.43572,392.8,38.9,23.32038
87,79,642.644,1589.088,1407.532,553.43,2388.096,9061.054,47.514,521.402,2388.076,8139.724,8.44322,392.8,38.886,23.32874
87,80,642.588,1588.354,1407.454,553.15,2388.106,9062.072,47.474,521.322,2388.086,8141.002,8.44994,393,38.888,23.32614
87,81,642.634,1586.998,1406.77,553.232,2388.108,9062.68,47.488,521.394,2388.086,8141.446,8.4493,393,38.882,23.33752
87,82,642.7,1587.982,1404.282,553.132,2388.11,9062.534,47.534,521.404,2388.096,8141.536,8.44494,392.8,38.892,23.34266
87,83,642.604,1587.166,1406.4,553.084,2388.114,9063.028,47.576,521.322,2388.104,8143.474,8.44572,393.2,38.908,23.3554
87,84,642.588,1587.022,1406.202,553.364,2388.108,9062.7,47.536,521.334,2388.108,8143.89,8.44164,393.4,38.876,23.35998
87,85,642.684,1585.956,1407.094,553.342,2388.1,9064.176,47.544,521.418,2388.114,8143.516,8.44854,393.2,38.84,23.34218
87,86,642.674,1587.784,1406.898,553.328,2388.098,9063.216,47.514,521.458,2388.096,8144.174,8.44622,393,38.788,23.3183
87,87,642.696,1586.302,1407.662,553.252,2388.088,9064.06,47.488,521.468,2388.1,8144.024,8.4475,392.8,38.762,23.29754
87,88,642.692,1586.74,1406.074,553.35,2388.082,9063.462,47.502,521.404,2388.096,8142.334,8.443,393,38.748,23.27908
87,89,642.758,1588.386,1405.034,553.142,2388.082,9063.716,47.518,521.362,2388.102,8141.988,8.4486,393.2,38.736,23.283
87,90,642.712,1591.248,1403.822,553.334,2388.092,9062.768,47.506,521.376,2388.09,8141.442,8.44206,393.2,38.718,23.30882
87,91,642.704,1591.348,1405.314,553.246,2388.098,9064.366,47.492,521.314,2388.104,8141.654,8.44502,393.4,38.752,23.33044
87,92,642.64,1592.964,1405.844,553.4,2388.1,9062.882,47.514,521.254,2388.098,8142.56,8.4392,393.4,38.726,23.32124
87,93,642.596,1593.048,1404.614,553.466,2388.1,9062.122,47.476,521.266,2388.092,8143.898,8.43012,392.8,38.742,23.30312
87,94,642.654,1593.09,1407.774,553.506,2388.112,9060.016,47.51,521.286,2388.09,8144.016,8.42546,392.6,38.732,23.28094
87,95,642.756,1590.882,1408.876,553.478,2388.108,9058.81,47.522,521.326,2388.088,8143.692,8.4222,392.6,38.786,23.25152
87,96,642.866,1590.724,1409.248,553.556,2388.104,9057.904,47.56,521.336,2388.086,8143.188,8.41636,392.6,38.81,23.22232
87,97,643.018,1589.552,1408.69,553.57,2388.124,9058.802,47.558,521.432,2388.08,8144.39,8.42514,392.8,38.84,23.23634
87,98,643.16,1589.21,1411.54,553.39,2388.124,9060.904,47.534,521.496,2388.094,8144.256,8.4293,393.4,38.852,23.27314
87,99,642.994,1588.396,1409.188,553.446,2388.102,9062.63,47.5,521.492,2388.096,8142.838,8.4338,393.4,38.89,23.28658
87,100,642.866,1588.676,1407.13,553.322,2388.102,9065.064,47.526,521.474,2388.104,8143.01,8.4307,393.6,38.864,23.29414
87,101,642.776,1588.606,1406.382,553.166,2388.096,9066.486,47.48,521.478,2388.108,8141.84,8.4425,393.6,38.83,23.28594
87,102,642.49,1591.03,1407.512,553.186,2388.074,9065.814,47.476,521.428,2388.108,8140.752,8.43548,393.6,38.842,23.27812
87,103,642.548,1591.862,1405.7,553.246,2388.082,9064.58,47.482,521.278,2388.108,8139.404,8.4474,393.4,38.858,23.24452
87,104,642.674,1591.742,1406.734,553.32,2388.094,9064.754,47.498,521.212,2388.112,8139.592,8.44116,393.6,38.838,23.22372
87,105,642.658,1591.632,1407.754,553.364,2388.078,9063.174,47.446,521.088,2388.116,8140.434,8.44322,393.4,38.814,23.2061
87,106,642.674,1591.256,1408.156,553.356,2388.088,9063.368,47.474,521.06,2388.116,8140.252,8.4311,393.2,38.832,23.23614
87,107,642.834,1590.31,1407.33,553.298,2388.1,9064.96,47.478,521.07,2388.122,8139.052,8.43922,393.6,38.834,23.25528
87,108,642.772,1590.598,1408.034,553.302,2388.088,9065.842,47.512,521.178,2388.112,8140.076,8.43842,393.8,38.824,23.26028
87,109,642.688,1590.896,1407.472,553.144,2388.102,9066.336,47.522,521.182,2388.108,8139.594,8.43694,393.4,38.798,23.25926
87,110,642.766,1593.324,1407.67,553.1,2388.118,9066.596,47.56,521.352,2388.114,8139.13,8.43934,393.4,38.76,23.28606
87,111,642.87,1593.9,1408.812,553.38,2388.13,9064.332,47.62,521.252,2388.122,8140.226,8.44804,393.4,38.74,23.28402
87,112,642.916,1593.388,1409.412,553.462,2388.124,9063.188,47.642,521.304,2388.128,8140.226,8.43832,393,38.738,23.24726
87,113,642.912,1592.614,1410.188,553.474,2388.126,9061.894,47.71,521.208,2388.134,8139.55,8.4374,393.2,38.684,23.25194
87,114,642.958,1591.644,1411.522,553.484,2388.112,9063.572,47.718,521.27,2388.134,8140.144,8.44542,393.4,38.706,23.27292
87,115,643.068,1590.834,1413.356,553.438,2388.114,9062.662,47.774,521.25,2388.126,8139.77,8.44386,393.4,38.744,23.2838
87,116,643.008,1590.222,1410.456,553.138,2388.106,9063.976,47.75,521.256,2388.122,8140.03,8.44402,393.4,38.764,23.26324
87,117,642.902,1591.044,1412.468,553.126,2388.112,9063.406,47.71,521.08,2388.116,8140.624,8.45092,393.6,38.752,23.27878
