Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
4,5,642.41,1586.022,1402.32,553.72,2388.076,9049.352,47.338,521.668,2388.064,8130.422,8.41644,392,38.96,23.37598
4,6,642.382,1586.694,1403.306,553.55,2388.072,9048.888,47.316,521.66,2388.068,8131.46,8.4187,391.8,38.94,23.36952
4,7,642.344,1587.368,1402.122,553.51,2388.072,9049.912,47.336,521.712,2388.076,8131.69,8.42616,392.2,38.91,23.36346
4,8,642.306,1586.886,1403.636,553.592,2388.066,9049.156,47.304,521.796,2388.07,8132.302,8.42654,392.6,38.9,23.37806
4,9,642.278,1587.05,1404.274,553.632,2388.062,9049.876,47.312,521.842,2388.068,8132.158,8.41796,392.8,38.902,23.35488
4,10,642.412,1586.126,1404.414,553.758,2388.054,9050.578,47.36,521.88,2388.064,8133.07,8.41934,392.6,38.908,23.36004
4,11,642.362,1586.124,1402.016,553.85,2388.06,9050.68,47.386,521.97,2388.058,8131.748,8.41576,393,38.962,23.37328
4,12,642.436,1585.608,1401.862,553.844,2388.066,9050.59,47.366,521.932,2388.052,8131.578,8.41248,393.2,38.974,23.34984
4,13,642.49,1586.32,1399.664,553.758,2388.068,9051.62,47.376,521.934,2388.052,8130.162,8.4157,393,38.966,23.3322
4,14,642.496,1586.04,1400.486,553.732,2388.066,9050.49,47.388,521.87,2388.066,8130.546,8.42282,393,38.974,23.35008
4,15,642.434,1587.256,1400.688,553.964,2388.06,9050.522,47.358,521.958,2388.058,8130.678,8.42554,393,38.968,23.35578
4,16,642.426,1586.584,1403.498,554.192,2388.064,9050.562,47.356,521.82,2388.062,8129.726,8.42692,392.8,38.934,23.33532
4,17,642.312,1587.282,1404.05,554.028,2388.066,9050.072,47.364,521.936,2388.064,8129.69,8.42894,392.4,38.938,23.32402
4,18,642.336,1587.658,1405.754,554.174,2388.07,9048.846,47.41,521.972,2388.07,8130.698,8.42692,392.6,38.966,23.32
4,19,642.416,1588.962,1405.498,554.168,2388.064,9050.018,47.368,521.98,2388.072,8131.494,8.42442,392.4,39.002,23.29452
4,20,642.428,1588.498,1405.51,554.022,2388.068,9049.448,47.35,521.908,2388.078,8130.71,8.41498,392.4,39.002,23.30024
4,21,642.492,1590.042,1403.24,553.88,2388.06,9050.866,47.356,521.876,2388.076,8133.57,8.41618,392.4,38.988,23.2952
4,22,642.616,1591.408,1402.964,554.022,2388.058,9050.216,47.418,521.762,2388.074,8134.02,8.40808,392.2,39.032,23.2873
4,23,642.626,1592.032,1402.574,554.074,2388.07,9050.624,47.402,521.764,2388.062,8134.476,8.4086,392.6,39.054,23.30382
4,24,642.524,1591.854,1401.354,554.098,2388.082,9051.674,47.438,521.796,2388.064,8132.406,8.41426,392.2,38.972,23.3067
4,25,642.428,1592.432,1400.944,554.17,2388.08,9052.648,47.49,521.846,2388.074,8132.738,8.4154,392,38.952,23.30944
4,26,642.4,1591.666,1401.154,554.092,2388.084,9051.136,47.466,521.888,2388.076,8132.584,8.41484,392,38.948,23.31948
4,27,642.28,1589.154,1400.598,553.978,2388.076,9052.992,47.4,522.006,2388.086,8133.204,8.42332,392.2,38.884,23.35696
4,28,642.316,1587.344,1400.408,553.838,2388.066,9052.828,47.434,521.956,2388.102,8132.614,8.4183,391.2,38.828,23.33714
4,29,642.282,1586.648,1400.682,553.918,2388.064,9051.324,47.426,521.846,2388.1,8133.432,8.41402,391.8,38.872,23.3415
4,30,642.412,1584.998,1401.496,553.87,2388.076,9051.928,47.436,521.808,2388.09,8133.84,8.42082,391.8,38.868,23.33566
4,31,642.426,1583.316,1401.686,553.956,2388.072,9052.494,47.474,521.834,2388.098,8132.002,8.42148,391.6,38.87,23.33534
4,32,642.43,1584.764,1402.516,553.974,2388.078,9050.606,47.46,521.712,2388.098,8131.632,8.42836,391.6,38.87,23.34006
4,33,642.47,1586.222,1403.49,554.14,2388.082,9051.308,47.406,521.708,2388.08,8132.588,8.43418,392.2,38.874,23.35394
4,34,642.46,1586.71,1402.514,554.034,2388.08,9051.81,47.422,521.726,2388.076,8132.322,8.43796,392,38.868,23.346
4,35,642.404,1587.408,1401.65,553.96,2388.07,9051.482,47.384,521.688,2388.078,8132.986,8.43476,392.4,38.898,23.34074
4,36,642.336,1589.13,1402.906,553.692,2388.086,9051.276,47.368,521.744,2388.07,8133.56,8.43328,392.6,38.88,23.34424
4,37,642.44,1587.814,1403.988,553.716,2388.082,9051.874,47.364,521.638,2388.064,8133.532,8.42114,392.4,38.88,23.3521
