Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
94,5,642.776,1589.574,1409.02,553.878,2388.13,9047.908,47.588,521.208,2388.13,8126.682,8.44418,392.6,38.782,23.33676
94,6,642.732,1589.76,1408.05,553.756,2388.134,9046.754,47.58,521.246,2388.132,8127.022,8.44708,392.8,38.792,23.31188
94,7,642.78,1588.88,1408.012,553.562,2388.142,9047,47.602,521.188,2388.146,8127.468,8.44472,392.8,38.804,23.2933
94,8,642.666,1589.01,1408.32,553.578,2388.136,9047.482,47.58,521.156,2388.148,8125.924,8.44348,393.2,38.846,23.25718
94,9,642.696,1589.548,1408.03,553.512,2388.14,9047.886,47.55,521.168,2388.144,8125.066,8.44242,393.2,38.846,23.25214
94,10,642.528,1590.082,1407.132,553.442,2388.14,9047.264,47.542,521.318,2388.138,8124.326,8.43122,393.8,38.894,23.26534
94,11,642.598,1589.522,1407.16,553.336,2388.14,9047.67,47.542,521.266,2388.132,8125.44,8.42596,393.2,38.882,23.26184
94,12,642.552,1589.548,1409.144,553.338,2388.136,9047.502,47.536,521.31,2388.122,8125.738,8.42584,393.4,38.876,23.2803
94,13,642.726,1590.02,1408.606,553.536,2388.15,9046.04,47.552,521.322,2388.12,8128.074,8.43862,393.4,38.852,23.3145
94,14,642.668,1590.074,1409.432,553.482,2388.142,9046.006,47.558,521.326,2388.128,8128.398,8.43772,393.4,38.85,23.30344
94,15,642.798,1590.098,1409.462,553.324,2388.148,9045.468,47.57,521.292,2388.132,8129.226,8.44072,393,38.808,23.28826
94,16,642.912,1591.172,1409.778,553.382,2388.15,9045.486,47.602,521.346,2388.122,8129.382,8.44022,393.2,38.822,23.30222
94,17,642.908,1590.858,1408.388,553.462,2388.136,9046.802,47.58,521.406,2388.118,8128.208,8.44114,393.4,38.82,23.29322
94,18,642.946,1591.044,1409.188,553.14,2388.13,9046.864,47.568,521.438,2388.124,8126.366,8.42816,393,38.82,23.29176
94,19,642.956,1590.024,1408.226,553.136,2388.132,9045.624,47.562,521.302,2388.132,8127.144,8.42756,393,38.806,23.28122
94,20,642.948,1589.492,1409.208,553.118,2388.122,9043.886,47.532,521.244,2388.132,8126.524,8.43204,393,38.826,23.27626
94,21,642.904,1589.166,1409.912,553.27,2388.124,9043.048,47.508,521.222,2388.14,8126.462,8.43458,393.2,38.854,23.265
94,22,642.912,1591.05,1409.708,553.146,2388.122,9041.24,47.536,521.24,2388.136,8126.034,8.44138,393,38.86,23.26388
94,23,642.694,1590.24,1409.244,553.34,2388.124,9041.618,47.538,521.326,2388.128,8126.602,8.43962,393,38.91,23.26718
94,24,642.704,1589.03,1409,553.358,2388.114,9041.784,47.536,521.578,2388.132,8125.962,8.44224,393.2,38.918,23.28946
94,25,642.698,1588.538,1409.044,553.624,2388.106,9042.55,47.586,521.558,2388.124,8125.922,8.43724,393.2,38.954,23.3079
94,26,642.588,1587.95,1409.236,553.556,2388.1,9042.928,47.558,521.556,2388.136,8124.752,8.4388,393.2,38.882,23.32054
94,27,642.576,1586.93,1410.178,553.66,2388.102,9041.12,47.572,521.42,2388.138,8125.444,8.4346,393.4,38.892,23.31062
94,28,642.644,1587.916,1410.06,553.594,2388.112,9040.93,47.56,521.382,2388.142,8125.234,8.43778,393.8,38.864,23.31734
94,29,642.688,1590.786,1410.086,553.612,2388.124,9041.402,47.564,521.208,2388.132,8125.224,8.43634,393.6,38.836,23.32592
94,30,642.692,1593.35,1410.236,553.456,2388.14,9044.064,47.574,521.218,2388.138,8125.55,8.44828,393.8,38.832,23.31644
94,31,642.628,1592.206,1407.858,553.32,2388.136,9044.314,47.628,521.284,2388.124,8125.966,8.44568,394,38.844,23.2964
94,32,642.546,1591.054,1407.412,553.328,2388.146,9045.66,47.61,521.27,2388.132,8125.958,8.4531,393.6,38.828,23.31066
94,33,642.554,1590.506,1407.386,553.17,2388.134,9046.852,47.63,521.372,2388.136,8126.232,8.4463,393.2,38.802,23.28652
94,34,642.538,1588.726,1406.838,553.064,2388.144,9048.728,47.622,521.348,2388.138,8126.674,8.44162,393.4,38.832,23.26678
94,35,642.562,1588.644,1404.704,553.04,2388.14,9046.892,47.612,521.362,2388.128,8125.844,8.43382,393.4,38.796,23.2619
94,36,642.766,1589.892,1406.864,553.08,2388.138,9047.158,47.594,521.33,2388.142,8125.496,8.43942,393.4,38.79,23.27244
94,37,642.884,1589.92,1407.826,553.004,2388.128,9048.414,47.572,521.356,2388.146,8127.05,8.4346,393.4,38.782,23.27766
94,38,642.85,1590.146,1406.728,553.044,2388.128,9048.002,47.544,521.232,2388.144,8126.312,8.44172,393.6,38.802,23.3213
94,39,642.786,1591.366,1407.562,553.174,2388.11,9045.586,47.576,521.262,2388.132,8125.934,8.44684,393.4,38.798,23.32882
94,40,642.712,1590.672,1409.374,553.024,2388.096,9044.018,47.554,521.328,2388.132,8127.082,8.44422,393,38.802,23.32494
94,41,642.606,1591.432,1408.228,552.914,2388.108,9043.9,47.51,521.386,2388.124,8128.004,8.43484,392.8,38.808,23.3224
94,42,642.558,1591.2,1407.808,552.788,2388.106,9042.52,47.552,521.354,2388.116,8127.178,8.43458,392.6,38.816,23.28728
94,43,642.584,1590.166,1409.498,552.918,2388.11,9041.944,47.552,521.436,2388.11,8127.72,8.43108,392.8,38.794,23.25408
94,44,642.61,1589.452,1408.46,552.852,2388.112,9042.982,47.556,521.468,2388.124,8127.668,8.42772,392.8,38.83,23.25128
94,45,642.628,1588.506,1408.95,553.036,2388.124,9043.29,47.584,521.438,2388.122,8125.566,8.43926,393.2,38.818,23.26528
94,46,642.606,1587.082,1409.966,553.128,2388.108,9042.998,47.606,521.302,2388.134,8125.182,8.44924,393.2,38.842,23.26984
94,47,642.62,1587.508,1410.87,553.304,2388.118,9042.624,47.586,521.312,2388.132,8124.468,8.44346,393.2,38.86,23.2939
94,48,642.594,1587.18,1410.952,553.276,2388.108,9042.68,47.586,521.276,2388.136,8123.336,8.43786,393.4,38.908,23.29526
94,49,642.672,1586.888,1411.676,553.322,2388.114,9044.01,47.56,521.182,2388.122,8123.618,8.45104,393.6,38.866,23.3118
94,50,642.778,1587.728,1411.176,553.292,2388.114,9046.888,47.51,521.212,2388.136,8125.276,8.4411,393.6,38.868,23.30378
94,51,642.952,1588.414,1410.65,553.41,2388.124,9048.356,47.5,521.244,2388.128,8125.054,8.44866,393.4,38.884,23.31308
94,52,642.914,1589.408,1408.29,553.37,2388.128,9048.244,47.524,521.216,2388.13,8125.004,8.45512,393.8,38.872,23.30216
94,53,642.96,1588.844,1407.952,553.422,2388.134,9048.072,47.528,521.152,2388.134,8125.768,8.46692,393.6,38.846,23.27516
94,54,642.838,1589.71,1408.314,553.448,2388.126,9047.712,47.506,521.154,2388.134,8126.946,8.45288,393.4,38.868,23.24456
94,55,642.786,1589.896,1407.202,553.47,2388.136,9044.99,47.48,521.072,2388.132,8126.772,8.45712,393,38.894,23.2683
94,56,642.548,1590.434,1406.564,553.22,2388.14,9043.448,47.516,521.008,2388.132,8127.27,8.44826,393.2,38.868,23.2624
94,57,642.652,1589.762,1407.106,553.008,2388.14,9046.07,47.51,521.068,2388.138,8127.754,8.45142,393.2,38.872,23.2696
94,58,642.582,1591.568,1407.004,553.044,2388.14,9044.962,47.494,521.174,2388.134,8128.172,8.44868,393,38.884,23.28774
94,59,642.718,1589.244,1406.576,552.968,2388.15,9045.614,47.51,521.354,2388.142,8127.374,8.44406,392.8,38.852,23.3011
94,60,642.664,1589.232,1407.214,553,2388.142,9046.492,47.554,521.354,2388.132,8125.806,8.43984,393,38.832,23.28638
94,61,642.838,1588.27,1406.944,553.256,2388.15,9046.76,47.526,521.436,2388.132,8125.928,8.44144,392.8,38.892,23.27118
94,62,642.73,1587.736,1407.274,553.59,2388.144,9044.576,47.508,521.324,2388.132,8125.584,8.43378,392.8,38.892,23.27904
94,63,642.742,1586.146,1405.768,553.5,2388.136,9046.178,47.554,521.178,2388.13,8125.032,8.4313,392.6,38.854,23.27758
94,64,642.6,1589.13,1406.964,553.472,2388.13,9046.18,47.564,521.096,2388.128,8125.504,8.43518,393,38.856,23.25634
94,65,642.668,1586.948,1407.596,553.288,2388.13,9046.706,47.582,521.064,2388.138,8126.548,8.43754,393.4,38.826,23.23978
94,66,642.614,1588.55,1408.368,553.036,2388.124,9046.362,47.606,521.108,2388.142,8126.078,8.43404,393.6,38.734,23.23822
94,67,642.638,1589.418,1408.542,552.998,2388.124,9046.58,47.634,521.236,2388.146,8126.762,8.4327,393.2,38.726,23.22698
94,68,642.55,1591.528,1409.734,552.97,2388.136,9046.546,47.618,521.334,2388.152,8127.46,8.4428,393.6,38.758,23.21976
94,69,642.528,1591.018,1408.99,553.138,2388.14,9044.836,47.594,521.37,2388.152,8127.17,8.44556,393.2,38.8,23.25128
94,70,642.548,1593.022,1409.72,553.16,2388.144,9044.402,47.584,521.394,2388.152,8127.948,8.44746,393,38.8,23.24498
94,71,642.576,1590.154,1409.788,553.376,2388.144,9044.756,47.546,521.392,2388.148,8128.784,8.45026,392.6,38.882,23.25114
94,72,642.582,1591.332,1408.828,553.318,2388.134,9046.226,47.516,521.496,2388.138,8128.566,8.46304,392.8,38.864,23.23988
94,73,642.74,1591.256,1410.224,553.338,2388.134,9047.112,47.496,521.46,2388.122,8128.528,8.45588,392.6,38.856,23.27704
94,74,642.88,1591.198,1408.79,553.198,2388.134,9047.762,47.516,521.306,2388.122,8128.7,8.45934,392.8,38.814,23.2909
94,75,642.882,1591.206,1407.352,553.218,2388.128,9049.666,47.518,521.284,2388.11,8128.912,8.45498,392.6,38.842,23.3137
94,76,642.8,1592.118,1407.204,553.138,2388.132,9049.01,47.524,521.204,2388.112,8129.098,8.45474,393.4,38.82,23.32652
94,77,642.764,1590.75,1408.026,553.212,2388.148,9048.432,47.476,521.086,2388.104,8128.964,8.44506,393.2,38.826,23.3374
94,78,642.662,1590.89,1406.422,553.162,2388.136,9047.246,47.474,521.066,2388.12,8128.164,8.44956,393.2,38.81,23.31346
94,79,642.692,1590.024,1409.476,553.26,2388.134,9047.37,47.488,521.114,2388.12,8127.934,8.4456,393.2,38.816,23.303
94,80,642.624,1589.848,1410.654,553.32,2388.134,9046.64,47.48,521.226,2388.13,8126.554,8.45038,393.4,38.79,23.30788
94,81,642.71,1591.458,1410.078,553.4,2388.126,9048.246,47.514,521.232,2388.126,8125.202,8.45044,393,38.776,23.2988
94,82,642.682,1589.384,1408.584,553.364,2388.122,9048.07,47.572,521.3,2388.136,8124.824,8.45646,393.4,38.798,23.30286
94,83,642.712,1588.77,1408.72,553.434,2388.136,9048.91,47.586,521.216,2388.132,8125.926,8.44846,393.2,38.808,23.30066
94,84,642.652,1589.458,1406.718,553.37,2388.13,9048.002,47.59,521.18,2388.144,8125.29,8.44758,393,38.822,23.28962
94,85,642.76,1589.134,1406.296,553.35,2388.134,9047.464,47.612,521.14,2388.134,8126.546,8.44902,393.2,38.826,23.27458
94,86,642.788,1587.496,1407.25,553.186,2388.136,9047.52,47.596,521.122,2388.122,8128.262,8.45002,393.4,38.804,23.28372
94,87,642.87,1589.872,1408.754,553.25,2388.14,9048.532,47.602,521.144,2388.13,8128.162,8.4508,393.2,38.768,23.2602
94,88,642.814,1588.03,1409.204,553.246,2388.13,9048.082,47.602,521.236,2388.134,8127.616,8.45012,393.2,38.752,23.27248
94,89,642.722,1585.822,1409.814,553.29,2388.132,9049.048,47.548,521.27,2388.126,8128.592,8.45508,393.8,38.712,23.27424
94,90,642.64,1586.986,1409.752,553.39,2388.124,9050.314,47.508,521.382,2388.138,8127.844,8.4555,393.2,38.72,23.29196
94,91,642.642,1587.47,1410.268,553.396,2388.124,9050.258,47.538,521.31,2388.148,8126.46,8.45736,392.8,38.68,23.27416
94,92,642.728,1588.886,1409.936,553.402,2388.13,9049.748,47.546,521.158,2388.136,8127.2,8.4519,392.8,38.718,23.29632
94,93,642.78,1590.316,1408.312,553.282,2388.136,9049.688,47.544,521.114,2388.142,8127.208,8.45588,393.2,38.71,23.26286
94,94,642.774,1590.104,1407.73,553.282,2388.132,9050.22,47.538,521.22,2388.132,8127.12,8.45758,393,38.768,23.2502
94,95,642.72,1589.96,1407.97,553.226,2388.142,9048.846,47.574,521.152,2388.114,8128.662,8.45108,393.4,38.79,23.24224
94,96,642.594,1589.872,1408.408,553.288,2388.152,9048.904,47.552,521.276,2388.118,8129.454,8.4512,393.4,38.84,23.26848
94,97,642.45,1587.944,1408.874,553.174,2388.146,9049.092,47.558,521.29,2388.132,8128.836,8.45676,393.2,38.828,23.24824
94,98,642.516,1587.21,1411.256,553.298,2388.136,9049.038,47.59,521.256,2388.116,8128.904,8.45546,393,38.818,23.27076
94,99,642.57,1587.938,1410.72,553.226,2388.152,9049.242,47.644,521.214,2388.116,8129.58,8.4481,393,38.792,23.27264
94,100,642.576,1588.074,1410.372,553.24,2388.14,9048.778,47.606,521.168,2388.134,8129.462,8.451,393,38.794,23.25588
94,101,642.78,1588.902,1408.592,553.1,2388.136,9049.764,47.606,521.162,2388.136,8129.292,8.44384,393.4,38.81,23.21636
94,102,642.75,1590.278,1409.186,553.102,2388.15,9048.906,47.584,521.21,2388.13,8129.954,8.43962,393.8,38.784,23.22172
94,103,642.712,1591.368,1409.666,552.938,2388.156,9048.532,47.55,521.274,2388.136,8130.584,8.43856,394,38.794,23.23092
94,104,642.79,1592.932,1409.832,552.842,2388.146,9048.096,47.55,521.202,2388.142,8130.498,8.44116,393.8,38.786,23.26166
94,105,642.838,1592.278,1409.834,552.714,2388.144,9049.71,47.6,521.114,2388.134,8130.504,8.4338,393.6,38.738,23.26492
94,106,642.752,1591.89,1411.334,552.934,2388.136,9049.666,47.566,521.002,2388.124,8130.914,8.44092,393.6,38.702,23.27332
94,107,642.806,1589.518,1410.956,553.054,2388.118,9050.934,47.544,520.962,2388.12,8132.462,8.4438,393.4,38.756,23.30032
94,108,642.812,1590.428,1410.006,553.236,2388.122,9051.286,47.536,520.9,2388.11,8133.352,8.45296,393.2,38.764,23.28798
94,109,642.776,1589.472,1411.86,553.398,2388.12,9051.888,47.536,520.85,2388.114,8133.886,8.4526,393.4,38.772,23.2515
94,110,642.8,1590.25,1411.87,553.588,2388.138,9052.8,47.498,520.898,2388.12,8134.398,8.46328,393.4,38.816,23.261
94,111,642.752,1590.512,1410.346,553.556,2388.136,9051.922,47.494,521.034,2388.128,8133.94,8.46084,393.4,38.832,23.26046
94,112,642.756,1592.664,1409.32,553.376,2388.144,9050.958,47.558,521.034,2388.128,8133.792,8.45636,393.4,38.786,23.25364
94,113,642.77,1592.048,1409.998,553.26,2388.142,9051.126,47.602,521.116,2388.138,8132.17,8.4428,393.4,38.808,23.24388
94,114,642.784,1592.556,1409.418,553.254,2388.146,9050.67,47.608,521.262,2388.132,8131.79,8.44988,393.4,38.776,23.26322
