Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
62,5,642.57,1589.016,1411.046,553.234,2388.09,9057.328,47.516,521.434,2388.102,8137.574,8.4531,393.6,38.842,23.30282
62,6,642.526,1589.138,1410.708,553.326,2388.102,9056.07,47.516,521.5,2388.108,8136.158,8.45828,393.8,38.822,23.31106
62,7,642.508,1591.276,1410.298,553.244,2388.112,9054.178,47.528,521.632,2388.104,8135.894,8.4602,393.8,38.816,23.31786
62,8,642.498,1592.238,1410.452,553.338,2388.118,9053.336,47.482,521.44,2388.104,8135.718,8.4629,393.6,38.842,23.30164
62,9,642.51,1591.796,1409.108,553.482,2388.104,9054.302,47.508,521.554,2388.112,8136.182,8.45524,393.6,38.836,23.28534
62,10,642.414,1591.836,1408.99,553.518,2388.106,9054.038,47.582,521.34,2388.112,8136.742,8.45294,393.4,38.84,23.2889
62,11,642.504,1591.68,1408.946,553.436,2388.106,9053.95,47.62,521.18,2388.106,8136.876,8.45106,393.4,38.814,23.29592
62,12,642.516,1590.928,1409.012,553.484,2388.098,9056.206,47.614,521.08,2388.122,8137,8.4492,393,38.824,23.26524
62,13,642.604,1589.146,1409.816,553.492,2388.11,9059.404,47.684,521.192,2388.132,8136.93,8.44938,392.8,38.768,23.27196
62,14,642.632,1590.16,1409.65,553.294,2388.11,9058.576,47.7,521.176,2388.126,8136.898,8.45274,392.4,38.746,23.27252
62,15,642.764,1589.464,1409.832,553.34,2388.12,9058.346,47.66,521.262,2388.12,8135.918,8.45546,392.4,38.76,23.26204
62,16,642.662,1589.978,1410.66,553.414,2388.114,9058.646,47.634,521.332,2388.122,8135.68,8.4617,392.2,38.78,23.2411
62,17,642.72,1591.386,1408.082,553.342,2388.12,9058.394,47.62,521.462,2388.13,8135.702,8.4548,392,38.78,23.27082
62,18,642.74,1592.706,1406.762,553.212,2388.108,9056.472,47.6,521.512,2388.114,8136.816,8.44324,392.4,38.776,23.28874
62,19,642.662,1590.144,1406.826,553.356,2388.13,9056.124,47.628,521.372,2388.108,8136.756,8.439,392.6,38.81,23.28588
62,20,642.712,1588.932,1408.284,553.364,2388.116,9057.206,47.628,521.38,2388.116,8136.674,8.4429,392.8,38.814,23.26344
62,21,642.72,1588.958,1407.044,553.35,2388.13,9060.202,47.616,521.366,2388.12,8137.34,8.43454,393,38.8,23.2603
62,22,642.604,1588.366,1408.82,553.198,2388.122,9059.42,47.638,521.302,2388.112,8137.254,8.44768,393.2,38.784,23.27102
62,23,642.472,1588.788,1408.548,553.238,2388.126,9059.586,47.604,521.218,2388.12,8135.736,8.45204,392.8,38.804,23.26754
62,24,642.61,1590.066,1408.706,553.124,2388.112,9061.234,47.578,521.256,2388.122,8135.772,8.46186,392.8,38.804,23.27712
62,25,642.554,1591.614,1407.2,552.888,2388.112,9059.192,47.576,521.266,2388.114,8136.592,8.4501,392.8,38.846,23.2983
62,26,642.656,1592.11,1407.092,552.738,2388.1,9056.476,47.566,521.278,2388.102,8137.244,8.44804,392.8,38.882,23.31186
62,27,642.818,1592.842,1408.642,552.894,2388.11,9056.78,47.538,521.204,2388.1,8136.028,8.43792,393,38.888,23.27664
