Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
27,5,642.564,1587.372,1404.848,553.98,2388.054,9059.842,47.438,521.81,2388.066,8141.87,8.42802,393,38.862,23.34542
27,6,642.542,1585.706,1406.084,554.094,2388.042,9061.172,47.404,521.918,2388.066,8142,8.43042,393.4,38.894,23.34072
27,7,642.476,1586.744,1407.08,553.786,2388.056,9062.648,47.414,521.77,2388.056,8142.312,8.42704,393,38.88,23.31512
27,8,642.506,1586.334,1408.214,553.738,2388.054,9063.926,47.434,521.852,2388.052,8142.374,8.42794,393.6,38.894,23.33596
27,9,642.416,1587.588,1408.52,553.774,2388.05,9064.344,47.43,521.714,2388.062,8143.046,8.42156,393.2,38.922,23.3334
27,10,642.43,1589.114,1408.89,553.744,2388.058,9066.074,47.446,521.56,2388.068,8143.796,8.41644,393,38.916,23.33988
27,11,642.484,1589.442,1405.472,553.414,2388.076,9066.6,47.446,521.574,2388.086,8143.218,8.41984,392.8,38.918,23.34848
27,12,642.526,1587.77,1404.434,553.512,2388.066,9065.704,47.446,521.742,2388.082,8142.742,8.42566,392.8,38.888,23.35382
27,13,642.508,1589.604,1405.11,553.426,2388.07,9064.684,47.438,521.644,2388.09,8142.47,8.42522,392.4,38.852,23.3558
27,14,642.464,1587.612,1404.794,553.442,2388.072,9062.358,47.432,521.782,2388.088,8143.734,8.43404,392.8,38.858,23.36004
27,15,642.422,1585.904,1403.622,553.416,2388.062,9063.022,47.412,521.878,2388.082,8143.59,8.44176,392.8,38.814,23.3462
27,16,642.388,1585.712,1405.932,553.332,2388.052,9064.04,47.424,521.824,2388.056,8142.736,8.44124,392.8,38.796,23.34046
27,17,642.248,1586.458,1406.42,553.576,2388.044,9063.294,47.414,521.734,2388.06,8145.272,8.4389,392.8,38.804,23.35518
27,18,642.298,1586.778,1403.616,553.714,2388.048,9064.052,47.4,521.646,2388.06,8144.22,8.43448,393,38.844,23.34992
27,19,642.318,1586.312,1402.034,553.636,2388.06,9065.142,47.422,521.622,2388.054,8142.488,8.42708,392.8,38.81,23.34652
27,20,642.384,1588.06,1402.904,553.632,2388.058,9064.07,47.418,521.61,2388.058,8142,8.4268,392.8,38.844,23.34998
27,21,642.416,1587.984,1401.254,553.888,2388.05,9064.118,47.412,521.714,2388.056,8142.886,8.42658,392.8,38.846,23.35492
27,22,642.61,1587.906,1400.854,553.548,2388.064,9063.656,47.438,521.794,2388.056,8141.778,8.42198,392.8,38.852,23.34346
27,23,642.548,1587.822,1402.95,553.54,2388.062,9063.474,47.468,521.85,2388.048,8142.342,8.42616,392.8,38.862,23.33292
27,24,642.562,1590.53,1403.984,553.554,2388.034,9065.734,47.472,521.656,2388.064,8143.94,8.43354,392.8,38.884,23.33352
27,25,642.538,1590.184,1403.222,553.68,2388.058,9066.102,47.44,521.754,2388.068,8144.138,8.42894,392.8,38.884,23.30018
27,26,642.548,1590.712,1403.794,553.726,2388.066,9065.212,47.42,521.748,2388.078,8144.474,8.42764,392.6,38.866,23.2863
27,27,642.462,1589.644,1403.96,553.752,2388.066,9067.264,47.376,521.702,2388.082,8145.058,8.43724,392.6,38.892,23.29984
27,28,642.512,1589.022,1403.364,553.884,2388.07,9067.938,47.34,521.802,2388.08,8145.76,8.4301,392.6,38.938,23.31918
27,29,642.504,1586.682,1403.586,553.98,2388.088,9065.934,47.322,522.006,2388.064,8144.822,8.42804,392.4,38.934,23.30008
27,30,642.488,1586.364,1401.986,553.882,2388.07,9064.988,47.342,521.886,2388.054,8146.748,8.4323,392.4,38.904,23.31454
27,31,642.506,1586.9,1403.138,553.852,2388.064,9063.584,47.362,521.8,2388.048,8146.928,8.434,392.6,38.9,23.32624
27,32,642.552,1587.648,1402.87,553.97,2388.054,9061.402,47.39,521.742,2388.034,8145.888,8.42806,392.6,38.828,23.31684
27,33,642.454,1588.388,1403.478,553.71,2388.046,9060.01,47.396,521.65,2388.038,8145.748,8.43912,392.8,38.782,23.2997
27,34,642.54,1591.252,1402.968,553.694,2388.054,9059.758,47.376,521.708,2388.038,8144.094,8.44208,393,38.788,23.3322
27,35,642.51,1591.67,1405.022,553.572,2388.056,9060.79,47.398,521.786,2388.038,8141.83,8.44024,392.8,38.82,23.34958
27,36,642.402,1593.008,1405.69,553.682,2388.07,9063.242,47.394,521.776,2388.044,8140.674,8.43196,393,38.872,23.33514
27,37,642.43,1592.734,1404.97,553.864,2388.082,9065.058,47.36,521.842,2388.05,8140.564,8.43026,392.6,38.914,23.34896
27,38,642.528,1592.038,1405.418,554.094,2388.08,9067.006,47.39,521.94,2388.052,8140.396,8.42224,392.2,38.928,23.3529
27,39,642.394,1590.498,1405.808,554.042,2388.064,9066.616,47.454,521.888,2388.064,8141.968,8.41778,392.2,38.944,23.3443
27,40,642.416,1590.658,1406.662,554.224,2388.068,9066.228,47.47,521.824,2388.064,8144.392,8.42244,392.4,38.932,23.34518
27,41,642.426,1587.952,1406.118,554.072,2388.06,9063.922,47.468,521.84,2388.076,8144.98,8.43354,392.2,38.91,23.3232
27,42,642.476,1586.73,1407.486,553.856,2388.052,9064.096,47.486,521.736,2388.08,8145.574,8.44118,392.6,38.924,23.30846
27,43,642.534,1587.574,1405.938,553.756,2388.066,9062.912,47.458,521.586,2388.09,8146.568,8.44342,393,38.89,23.3066
27,44,642.644,1586.286,1404.44,553.856,2388.08,9065.468,47.434,521.502,2388.074,8146.13,8.43978,393,38.864,23.29318
27,45,642.66,1585.616,1404.93,553.798,2388.074,9065.284,47.444,521.43,2388.072,8145.314,8.43094,392.8,38.898,23.27382
27,46,642.714,1586.16,1404.024,553.898,2388.072,9067.88,47.42,521.398,2388.058,8145.15,8.42446,392.8,38.896,23.3034
27,47,642.59,1587.902,1404.28,553.866,2388.084,9067.898,47.44,521.506,2388.054,8144.43,8.42106,392.6,38.882,23.29004
27,48,642.644,1588.362,1406.428,553.82,2388.07,9068.278,47.484,521.554,2388.048,8142.628,8.4209,392.4,38.9,23.3176
27,49,642.492,1589.778,1408.534,553.698,2388.066,9068.06,47.502,521.598,2388.06,8144.498,8.42462,392.2,38.91,23.32592
27,50,642.616,1589.746,1407.426,553.564,2388.078,9068.62,47.514,521.608,2388.066,8144.678,8.42356,392.6,38.906,23.33912
27,51,642.626,1590.632,1409.188,553.35,2388.074,9067.706,47.524,521.664,2388.08,8145.368,8.42784,392.8,38.92,23.35778
27,52,642.734,1591.094,1408.324,553.334,2388.06,9066.662,47.548,521.56,2388.09,8144.522,8.42958,392.6,38.942,23.36102
27,53,642.624,1589.292,1407.616,553.272,2388.06,9065.592,47.52,521.614,2388.086,8144.658,8.42924,392.4,38.922,23.34444
27,54,642.738,1588.172,1407.432,553.272,2388.058,9063.91,47.516,521.57,2388.096,8144.022,8.43292,392.4,38.918,23.32088
27,55,642.57,1588.54,1406.804,553.594,2388.046,9063.758,47.478,521.654,2388.106,8144.196,8.4383,392.2,38.902,23.33632
27,56,642.646,1589.642,1405.626,553.608,2388.058,9063.826,47.446,521.598,2388.096,8142.428,8.44074,392.2,38.896,23.33036
27,57,642.526,1589.262,1406.736,553.808,2388.058,9064.53,47.452,521.626,2388.1,8143.264,8.43446,392.6,38.858,23.33532
27,58,642.528,1589.318,1405.214,553.772,2388.056,9066.266,47.45,521.478,2388.1,8143.746,8.43876,392.8,38.886,23.33724
27,59,642.382,1591.57,1404.964,553.664,2388.066,9066.346,47.478,521.512,2388.084,8143.216,8.43566,393.2,38.858,23.36702
27,60,642.482,1590.946,1405.738,553.274,2388.07,9067.174,47.49,521.482,2388.072,8143.07,8.43596,393,38.828,23.32608
27,61,642.412,1589.968,1406.85,553.192,2388.07,9068.222,47.526,521.416,2388.08,8145.51,8.43222,392.8,38.786,23.3266
27,62,642.412,1589.552,1407.672,553.06,2388.084,9067.818,47.478,521.452,2388.066,8146.03,8.43486,392.6,38.814,23.31678
27,63,642.364,1590.59,1410.662,552.99,2388.09,9065.99,47.47,521.498,2388.062,8147.088,8.44,392.6,38.816,23.29954
27,64,642.504,1589.682,1410.114,553.176,2388.098,9066.956,47.448,521.534,2388.062,8147.12,8.43766,392.4,38.878,23.29584
27,65,642.488,1590.394,1410.002,553.218,2388.104,9065.064,47.472,521.676,2388.062,8145.334,8.43298,392.6,38.9,23.31958
27,66,642.538,1590.116,1409.456,553.414,2388.1,9063.934,47.488,521.75,2388.058,8144.264,8.4352,392.8,38.942,23.28076
27,67,642.6,1589.712,1409.026,553.512,2388.094,9064.808,47.498,521.79,2388.064,8143.952,8.43864,393.4,38.944,23.29044
27,68,642.68,1590.342,1408.506,553.68,2388.098,9066.62,47.484,521.92,2388.078,8143.766,8.43188,393.2,38.918,23.305
27,69,642.716,1587.678,1409.27,553.56,2388.084,9066.174,47.482,521.97,2388.078,8144.244,8.4335,393.4,38.86,23.3101
27,70,642.682,1586.446,1409.656,553.554,2388.08,9067.456,47.444,521.902,2388.084,8145.046,8.435,393.6,38.86,23.313
27,71,642.66,1587.172,1409.402,553.35,2388.082,9067.698,47.462,521.994,2388.08,8146.044,8.42472,393.6,38.876,23.33992
27,72,642.716,1586.814,1408.804,553.206,2388.082,9067.946,47.476,522.034,2388.092,8145.978,8.42268,393,38.852,23.33272
27,73,642.736,1587.356,1406.792,553.192,2388.078,9068.112,47.512,521.938,2388.092,8146.314,8.41868,393.2,38.858,23.3119
27,74,642.668,1589.68,1405.994,553.412,2388.078,9067.894,47.512,521.88,2388.106,8146.112,8.42144,393,38.914,23.30296
27,75,642.714,1590.658,1406.612,553.47,2388.07,9068.818,47.516,521.886,2388.114,8146.392,8.4257,392.8,38.874,23.30218
27,76,642.674,1589.552,1407.13,553.59,2388.066,9068.39,47.516,521.82,2388.122,8145.492,8.43104,392.8,38.866,23.30686
27,77,642.678,1590.21,1407.114,553.804,2388.058,9069.57,47.508,521.738,2388.124,8147.722,8.42924,392.8,38.882,23.31958
27,78,642.598,1589.736,1408.642,553.746,2388.062,9069.71,47.494,521.758,2388.118,8147.01,8.43344,393.2,38.886,23.33702
27,79,642.652,1588.772,1410.17,553.636,2388.07,9071.028,47.47,521.65,2388.118,8145.638,8.4328,393.4,38.82,23.32848
27,80,642.468,1588.386,1410.746,553.644,2388.066,9070.67,47.47,521.534,2388.104,8147.076,8.4368,393.4,38.852,23.30316
27,81,642.6,1588.888,1411.354,553.716,2388.072,9070.376,47.442,521.618,2388.106,8147.93,8.44178,393.4,38.828,23.30574
27,82,642.526,1591.452,1412.598,553.546,2388.084,9067.326,47.446,521.63,2388.094,8147.412,8.43494,393.4,38.798,23.30902
27,83,642.488,1590.966,1410.19,553.61,2388.078,9067.578,47.462,521.45,2388.096,8148.838,8.43472,393.2,38.812,23.30878
27,84,642.558,1592.13,1410.258,553.478,2388.076,9067.024,47.504,521.564,2388.102,8149.978,8.43344,393.4,38.81,23.32744
27,85,642.562,1592.886,1409.268,553.428,2388.09,9067.928,47.538,521.568,2388.094,8149.974,8.43134,393.2,38.828,23.3546
27,86,642.504,1593.47,1407.918,553.432,2388.092,9069.338,47.57,521.354,2388.084,8150.3,8.43128,393.2,38.884,23.34226
27,87,642.53,1591.458,1407.164,553.502,2388.094,9070.566,47.596,521.302,2388.092,8149.55,8.4473,393,38.874,23.31312
27,88,642.682,1590.474,1408.792,553.45,2388.09,9069.83,47.592,521.248,2388.084,8149.484,8.44604,392.6,38.854,23.32056
27,89,642.592,1591.446,1408.596,553.494,2388.082,9071.002,47.56,521.06,2388.07,8149.234,8.44064,392.4,38.882,23.27862
27,90,642.646,1591.508,1408.314,553.574,2388.08,9070.064,47.554,520.98,2388.09,8149.358,8.4407,392.8,38.832,23.28306
27,91,642.66,1591.052,1409.406,553.474,2388.074,9070.518,47.546,521.082,2388.082,8149.25,8.44336,393,38.818,23.26218
27,92,642.63,1590.074,1408.694,553.34,2388.072,9071.664,47.562,521.004,2388.068,8149.67,8.44756,393.4,38.85,23.26124
