Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
50,5,642.462,1586.352,1402.578,554.272,2388.042,9063.632,47.364,522.198,2388.044,8141.546,8.42178,393.4,38.946,23.37994
50,6,642.53,1586.92,1402.976,554.246,2388.034,9063.29,47.398,522.116,2388.022,8141.99,8.41592,392.8,38.928,23.36074
50,7,642.48,1585.894,1402.616,554.124,2388.044,9063.308,47.396,521.98,2388.026,8143.838,8.41114,392.6,38.954,23.34886
50,8,642.446,1586.468,1402.154,554.102,2388.044,9061.556,47.39,521.962,2388.04,8144.794,8.42206,392.6,38.936,23.35968
50,9,642.432,1585.426,1401.068,553.924,2388.042,9060.31,47.372,521.948,2388.04,8145.288,8.4184,392.6,38.944,23.35176
50,10,642.416,1584.65,1399.974,553.988,2388.05,9060.446,47.358,521.814,2388.046,8145.054,8.41588,392.2,38.91,23.33924
50,11,642.334,1583.274,1398.774,553.938,2388.066,9061.954,47.342,521.816,2388.07,8145.632,8.414,392.4,38.898,23.34162
50,12,642.412,1582.618,1398.342,554.04,2388.066,9061.536,47.35,521.944,2388.08,8144.72,8.42512,392.4,38.858,23.32976
50,13,642.456,1580.768,1397.848,553.838,2388.072,9062.17,47.354,521.856,2388.072,8143.562,8.41564,392.6,38.852,23.31638
50,14,642.338,1582.156,1399.538,553.83,2388.074,9063.126,47.366,521.772,2388.066,8143.582,8.41502,392.2,38.852,23.31754
50,15,642.31,1582.758,1400.25,553.658,2388.06,9063.13,47.364,521.958,2388.062,8143.52,8.41754,392,38.882,23.33246
50,16,642.262,1583.896,1402.06,553.752,2388.064,9063.226,47.37,521.994,2388.046,8142.044,8.42354,392,38.898,23.32794
50,17,642.276,1584.614,1402.424,553.748,2388.066,9064.628,47.384,521.902,2388.04,8142.218,8.41802,392.2,38.896,23.31082
50,18,642.25,1585.866,1403.04,553.868,2388.062,9062.934,47.364,522.018,2388.032,8142.966,8.42156,392.2,38.906,23.33698
50,19,642.394,1585.166,1402.552,553.966,2388.07,9062.35,47.376,522.07,2388.034,8142.902,8.42368,392.4,38.92,23.33886
50,20,642.44,1584.116,1402.59,554.124,2388.08,9063.854,47.418,521.934,2388.048,8142.898,8.42472,392.6,38.892,23.36136
50,21,642.59,1584.298,1403.932,554.24,2388.066,9063.492,47.402,521.876,2388.052,8143.238,8.42294,392.6,38.914,23.37412
50,22,642.502,1584.122,1404.972,554.168,2388.056,9062.654,47.402,521.816,2388.04,8143.18,8.42226,392.4,38.9,23.40222
50,23,642.574,1586.268,1404.692,554.126,2388.062,9062.564,47.438,521.704,2388.04,8142.59,8.41612,392,38.918,23.3962
50,24,642.586,1585.318,1403.99,554.164,2388.058,9062.564,47.404,521.688,2388.046,8143.064,8.40964,392,38.906,23.3962
50,25,642.582,1586.434,1403.932,553.912,2388.052,9061.508,47.394,521.748,2388.036,8142.292,8.40618,392.4,38.938,23.3646
50,26,642.618,1585.286,1401.032,553.858,2388.056,9063.834,47.41,521.852,2388.038,8143.244,8.4048,392.6,38.9,23.36716
50,27,642.632,1585.776,1400.158,553.846,2388.058,9064.902,47.4,521.892,2388.052,8144.292,8.4085,392.4,38.936,23.35176
50,28,642.522,1584.404,1401.5,553.828,2388.068,9067.172,47.396,521.832,2388.044,8143.52,8.41286,392.6,38.92,23.33856
50,29,642.56,1586.54,1401.234,553.758,2388.066,9067.308,47.4,521.758,2388.02,8144.324,8.41776,392.4,38.91,23.33614
50,30,642.604,1586.798,1402.89,553.944,2388.064,9067.392,47.368,521.824,2388.03,8145.692,8.41692,392.2,38.912,23.30834
50,31,642.548,1587.826,1405,553.908,2388.064,9065.076,47.318,521.726,2388.03,8145.23,8.4166,392.2,38.932,23.29748
