Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
52,5,642.702,1584.194,1407.914,554.066,2388.098,9049.95,47.438,521.366,2388.092,8128.622,8.43598,393.2,38.888,23.35778
52,6,642.666,1584.138,1407.136,554.074,2388.096,9047.788,47.42,521.374,2388.09,8127.674,8.444,392.8,38.926,23.3374
52,7,642.83,1583.952,1404.49,553.932,2388.086,9047.346,47.406,521.346,2388.108,8127.388,8.43128,393,38.904,23.34588
52,8,642.828,1583.898,1404.244,553.738,2388.092,9047.964,47.366,521.524,2388.108,8127.26,8.4422,393.4,38.888,23.32582
52,9,642.776,1585.912,1406.094,553.574,2388.08,9047.72,47.424,521.624,2388.088,8127.94,8.4331,393.2,38.892,23.32008
52,10,642.808,1589.552,1406.24,553.504,2388.084,9046.532,47.464,521.632,2388.092,8128.682,8.42626,392.8,38.878,23.29402
52,11,642.84,1588.034,1409.014,553.354,2388.072,9047.474,47.462,521.622,2388.102,8129.524,8.42134,393,38.852,23.31178
52,12,642.744,1588.726,1409.152,553.426,2388.08,9048.834,47.464,521.696,2388.104,8128.856,8.42014,393,38.81,23.31276
52,13,642.676,1588.05,1407.866,553.51,2388.072,9048.7,47.45,521.664,2388.112,8129.02,8.41318,392.8,38.824,23.29222
52,14,642.656,1589.11,1406.492,553.526,2388.088,9049.25,47.426,521.648,2388.118,8129.206,8.41952,393,38.88,23.29218
52,15,642.468,1588.586,1404.876,553.544,2388.084,9048.842,47.402,521.638,2388.102,8129.658,8.41442,393,38.876,23.30738
52,16,642.51,1590.594,1403.08,553.608,2388.104,9048.734,47.414,521.712,2388.102,8128.412,8.42382,392.8,38.872,23.3088
52,17,642.496,1589.72,1403.634,553.622,2388.108,9047.08,47.436,521.68,2388.09,8129.184,8.43066,392.6,38.868,23.3085
52,18,642.64,1592.09,1405.194,553.64,2388.12,9046.826,47.434,521.596,2388.086,8128.902,8.44074,392.2,38.858,23.32668
52,19,642.554,1591.214,1404.316,553.64,2388.112,9047.706,47.454,521.626,2388.088,8128.818,8.43296,392.2,38.792,23.31576
