Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
88,5,642.178,1583.92,1402.864,554.232,2388.022,9066.466,47.33,522.098,2388.018,8146.73,8.41002,392.8,38.992,23.36182
88,6,642.172,1585.574,1401.492,554.146,2388.026,9066.936,47.31,522.112,2388.022,8146.212,8.41116,392.8,38.916,23.36622
88,7,642.178,1585.378,1401.316,554.138,2388.022,9066.578,47.316,522.078,2388.03,8146.836,8.40706,392.6,38.938,23.35326
88,8,641.952,1586.956,1400.692,554.276,2388.022,9064.95,47.306,522.02,2388.028,8145.7,8.39784,392.8,38.95,23.36448
88,9,641.832,1587.914,1399.782,554.118,2388.028,9065.164,47.28,521.888,2388.02,8144.224,8.40472,393,38.972,23.36776
88,10,641.984,1587.252,1401.678,554.17,2388.038,9063.508,47.284,521.87,2388.016,8145.474,8.4035,392.6,38.952,23.3714
88,11,641.992,1587.846,1401.364,554.082,2388.036,9063.766,47.306,521.92,2388.01,8146.704,8.40492,392.6,38.984,23.3845
88,12,642.004,1590.172,1402.916,554.08,2388.05,9064.32,47.334,521.904,2388.01,8146.05,8.41,393,38.924,23.38526
88,13,642.282,1588.304,1402.354,553.906,2388.058,9064.934,47.326,522.028,2388.012,8147.134,8.41698,393,38.928,23.39638
88,14,642.388,1587.006,1401.624,554.042,2388.044,9063.386,47.358,522.062,2388.01,8148.264,8.41738,392.6,38.924,23.37066
88,15,642.412,1586.914,1400.486,554.038,2388.03,9063.812,47.416,522,2388.016,8148.002,8.41292,392.8,38.908,23.39438
88,16,642.352,1588.078,1401.018,554.142,2388.022,9063.32,47.372,522.004,2388.02,8147.766,8.417,392.8,38.932,23.37434
88,17,642.35,1585.292,1399.946,554.264,2388.012,9062.8,47.368,521.98,2388.024,8147.106,8.41902,392.4,38.962,23.35886
88,18,642.306,1586.238,1398.926,554.446,2387.998,9063.742,47.368,521.95,2388.024,8146.814,8.42172,392,38.93,23.3336
88,19,642.332,1587.096,1400.296,554.37,2388.002,9064.526,47.326,521.874,2388.028,8145.708,8.41848,392,38.94,23.34992
88,20,642.322,1587.208,1399.828,554.316,2388.012,9064.396,47.244,521.98,2388.034,8146.354,8.42434,392,38.974,23.35386
88,21,642.394,1586.794,1401.93,554.264,2388.014,9065.124,47.286,521.96,2388.032,8145.886,8.4153,392.2,38.956,23.35098
88,22,642.506,1586.474,1402.764,554.288,2388.032,9065.446,47.292,521.986,2388.042,8146.11,8.4083,392,38.944,23.3801
88,23,642.478,1584.544,1404.466,554.152,2388.044,9064.106,47.284,521.974,2388.042,8145.946,8.40944,392.2,38.996,23.39812
88,24,642.458,1587.44,1403.95,554.228,2388.052,9063.53,47.29,522.078,2388.05,8147.662,8.4104,392.8,39,23.39984
88,25,642.368,1587.554,1403.946,554.3,2388.048,9063.314,47.318,521.942,2388.04,8146.246,8.40732,392.6,39.012,23.39794
88,26,642.44,1586.29,1403.038,554.3,2388.052,9062.31,47.326,522.01,2388.044,8145.486,8.40962,392,38.986,23.41778
88,27,642.314,1587.27,1400.756,554.084,2388.042,9060.924,47.298,522.028,2388.028,8145.942,8.41966,392,38.968,23.39544
88,28,642.232,1587.738,1400.77,553.976,2388.046,9063.648,47.308,522.08,2388.022,8146.232,8.41322,392,38.934,23.39996
88,29,642.264,1585.35,1401.018,553.734,2388.042,9065.396,47.348,522.08,2388.016,8145.308,8.41238,391.4,38.914,23.39162
88,30,642.396,1585.208,1401.04,553.674,2388.04,9065.55,47.358,522.014,2388.016,8145.044,8.41854,391,38.902,23.38142
88,31,642.35,1584.96,1398.708,553.852,2388.036,9067.002,47.32,521.946,2388.016,8144.658,8.41482,391.4,38.944,23.3702
88,32,642.408,1586.452,1399.514,553.97,2388.032,9068.698,47.334,522.066,2388.028,8144.472,8.40332,391.8,38.936,23.37044
88,33,642.502,1587.48,1400.084,554.03,2388.03,9067.288,47.34,521.936,2388.024,8144.622,8.41178,392,38.964,23.3524
88,34,642.474,1588.28,1400.124,554.162,2388.024,9066.12,47.306,521.96,2388.028,8144.146,8.4144,392.2,38.984,23.35768
88,35,642.476,1587.054,1400.288,554.196,2388.02,9064.614,47.25,522.02,2388.03,8144.516,8.40982,392.4,38.97,23.37704
88,36,642.502,1587.69,1403.164,554.138,2388.03,9064.086,47.304,521.972,2388.032,8144.78,8.41096,392,38.962,23.39016
88,37,642.428,1586.456,1402.202,553.986,2388.032,9063.516,47.314,521.868,2388.028,8144.726,8.41494,391.8,38.978,23.37076
88,38,642.416,1585.166,1401.048,553.968,2388.02,9064.054,47.336,522.008,2388.03,8143.394,8.40922,391.8,38.926,23.38218
88,39,642.37,1583.76,1399.67,553.942,2388.034,9065.114,47.332,521.962,2388.034,8144.75,8.4064,392,38.872,23.39606
88,40,642.302,1583.958,1400.33,553.912,2388.046,9065.726,47.35,521.99,2388.034,8147.564,8.41144,392.2,38.866,23.3681
88,41,642.338,1583.882,1399.628,553.826,2388.042,9064.6,47.36,522.024,2388.028,8146.976,8.41308,392.4,38.868,23.36436
88,42,642.342,1583.174,1403.13,553.968,2388.036,9064.66,47.324,521.982,2388.03,8146.03,8.41618,392.6,38.81,23.4065
88,43,642.302,1583.114,1404.916,554.046,2388.042,9064.576,47.282,521.956,2388.024,8146.012,8.4168,392.4,38.868,23.38906
88,44,642.42,1584.446,1406.564,553.908,2388.036,9063.822,47.308,521.932,2388.012,8145.452,8.42132,392.2,38.92,23.39238
88,45,642.454,1584.978,1406.61,553.924,2388.032,9064.394,47.332,521.886,2388.012,8144.562,8.4174,392.2,38.944,23.38832
