Unit,Time,LPCOutletTemp,HPCOutletTemp,LPTOutletTemp,TotalHPCOutletPres,PhysFanSpeed,PhysCoreSpeed,StaticHPCOutletPres,FuelFlowRatio,CorrFanSpeed,CorrCoreSpeed,BypassRatio,BleedEnthalpy,HPTCoolantBleed,LPTCoolantBleed
3,5,642.248,1582.718,1397.532,554.37,2388.044,9056.368,47.206,522.148,2388.024,8137.664,8.40298,391.2,38.98,23.39654
3,6,642.37,1582.13,1397.502,554.55,2388.048,9054.702,47.202,522.216,2388.04,8137.582,8.40136,391.4,38.996,23.42556
3,7,642.362,1581.458,1398.93,554.456,2388.05,9053.15,47.184,522.226,2388.04,8138.476,8.40976,392,38.988,23.4192
3,8,642.394,1581.628,1399.082,554.376,2388.044,9054.982,47.222,522.168,2388.05,8139.33,8.4173,391.8,38.952,23.42724
3,9,642.414,1581.812,1399.59,554.402,2388.028,9054.904,47.166,522.2,2388.054,8138.828,8.42152,392,38.968,23.40668
3,10,642.564,1581.956,1400.794,554.43,2388.026,9054.716,47.178,522.28,2388.058,8137.714,8.41812,392.2,38.98,23.38546
3,11,642.422,1583.99,1401.316,554.434,2388.016,9055.364,47.234,522.168,2388.044,8137.732,8.42034,392,38.932,23.37556
3,12,642.42,1584.038,1401.15,554.266,2388.016,9054.828,47.216,522.166,2388.046,8137.58,8.40854,392,38.906,23.3551
3,13,642.5,1584.368,1401.482,554.494,2388.022,9054.328,47.24,522.244,2388.046,8137.036,8.39946,391.6,38.968,23.35126
3,14,642.412,1586.366,1401.092,554.434,2388.028,9053.638,47.262,522.088,2388.026,8137.982,8.40322,391.4,38.944,23.34392
3,15,642.234,1586.984,1400.832,554.45,2388.038,9054.612,47.248,522.008,2388.028,8139.512,8.40818,391,38.956,23.33784
3,16,642.376,1586.508,1399.144,554.308,2388.042,9054.464,47.22,522.054,2388.02,8139.348,8.40638,391,38.984,23.33618
3,17,642.41,1587.512,1397.31,554.366,2388.03,9054.976,47.256,522.114,2388.014,8139.178,8.41116,391,39.03,23.35624
3,18,642.336,1587.734,1397.066,554.22,2388.024,9054.722,47.282,522.022,2388.012,8139.734,8.42118,391,38.998,23.36298
3,19,642.314,1585.662,1398.36,554.156,2388.026,9053.648,47.274,522.12,2388.012,8140.284,8.417,391,39.042,23.38296
